,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff,exp
3678,udxit0zi,aw6n6eym,2,1,3,8.3,1,0.75,-0.29,,,,,0.0,AMT
3679,udxit0zi,wr17xlf5,2,2,3,8.2,1,0.99,-0.01,,,,,4.420000000000001,AMT
3680,udxit0zi,aw6n6eym,2,1,4,8.3,1,0.75,-0.29,,,,,0.0,AMT
3681,udxit0zi,wr17xlf5,2,2,4,8.2,1,0.99,-0.01,,,,,4.420000000000001,AMT
3682,udxit0zi,aw6n6eym,2,1,5,8.0,1,0.875,-0.13,,,,,0.0,AMT
3683,udxit0zi,wr17xlf5,2,2,5,8.1,1,0.99,-0.01,,,,,4.420000000000001,AMT
3684,udxit0zi,aw6n6eym,2,1,6,8.3,1,0.99,-9.21,I try to go to the canteen whenever I thought I had enough time before starting work and I was hoping my colleague would do the same.,1.0,8.4,3.0,0.0,AMT
3685,udxit0zi,wr17xlf5,2,2,6,8.4,0,0.5,-1.39,"Anytime that it was before 830, I went to the canteen for sure. Anytime after 840, I was uncertain.  850 though, I was certain about the office.",1.0,8.3,2.0,4.420000000000001,AMT
3686,udxit0zi,irgkfpag,3,1,1,8.4,1,0.875,-0.13,,,,,9.25,AMT
3687,udxit0zi,ero87ntr,3,2,1,8.3,1,0.75,-0.29,,,,,7.700000000000001,AMT
3688,udxit0zi,irgkfpag,3,1,2,8.3,1,0.99,-0.01,,,,,9.25,AMT
3689,udxit0zi,ero87ntr,3,2,2,8.4,1,0.875,-0.13,,,,,7.700000000000001,AMT
3690,udxit0zi,irgkfpag,3,1,3,9.0,0,0.875,-0.27,,,,,9.25,AMT
3691,udxit0zi,ero87ntr,3,2,3,9.1,0,0.75,-0.58,,,,,7.700000000000001,AMT
3692,udxit0zi,irgkfpag,3,1,4,8.4,1,0.99,-0.01,,,,,9.25,AMT
3693,udxit0zi,ero87ntr,3,2,4,8.5,1,0.75,-0.29,,,,,7.700000000000001,AMT
3694,udxit0zi,irgkfpag,3,1,5,9.1,0,0.99,-0.02,,,,,9.25,AMT
3695,udxit0zi,ero87ntr,3,2,5,9.0,0,0.75,-0.58,,,,,7.700000000000001,AMT
3696,udxit0zi,irgkfpag,3,1,6,8.1,1,0.99,-0.01,,,,,9.25,AMT
3697,udxit0zi,ero87ntr,3,2,6,8.0,1,0.875,-0.13,,,,,7.700000000000001,AMT
3698,udxit0zi,irgkfpag,3,1,7,9.0,0,0.875,-0.27,,,,,9.25,AMT
3699,udxit0zi,ero87ntr,3,2,7,9.1,0,0.875,-0.27,,,,,7.700000000000001,AMT
3700,udxit0zi,irgkfpag,3,1,8,8.0,1,0.99,-0.01,,,,,9.25,AMT
3701,udxit0zi,ero87ntr,3,2,8,8.1,1,0.99,-0.01,,,,,7.700000000000001,AMT
3702,udxit0zi,irgkfpag,3,1,9,8.2,1,0.99,-0.01,,,,,9.25,AMT
3703,udxit0zi,ero87ntr,3,2,9,8.3,1,0.99,-0.01,,,,,7.700000000000001,AMT
3704,udxit0zi,irgkfpag,3,1,10,8.0,1,0.99,-0.01,"If there was enough buffer for us to both go to the canteen, I chose canteen and very certain. If either one of  us wouldn't be there before 8:50, I chose office.",1.0,8.5,,9.25,AMT
3705,udxit0zi,ero87ntr,3,2,10,8.1,1,0.99,-0.01,"I basically tried to minimize risk in the early round until I was certain enough that my partner in this game understood the criteria for going to the canteen or directly to the office. Once I was pretty sure they understood just as well as I did, I felt safe in being very certain or quite certain with my choices even though the penalties would be extreme if I were wrong in my assessment.",1.0,8.5,,7.700000000000001,AMT
3706,udxit0zi,vbufxup7,4,1,1,9.0,1,0.75,-2.77,,,,,6.74,AMT
3707,udxit0zi,5v0v2fnp,4,2,1,9.1,0,0.99,-9.21,,,,,0.0,AMT
3708,udxit0zi,vbufxup7,4,1,2,8.3,1,0.625,-0.47,,,,,6.74,AMT
3709,udxit0zi,5v0v2fnp,4,2,2,8.2,1,0.99,-0.01,,,,,0.0,AMT
3710,udxit0zi,vbufxup7,4,1,3,9.1,0,0.99,-0.02,I read the directions and thought about time constraints. I also tried to put myself in the other players shoes and think about what choice they might make. After the first round I had a much clearer idea of what was expected and how things would transpire.,1.0,8.3,3.0,6.74,AMT
3711,udxit0zi,5v0v2fnp,4,2,3,9.0,0,0.625,-0.94,I tried to determine whether we both would be late for work if we went to the canteen depending on the time I arrived.,1.0,8.5,2.0,0.0,AMT
3712,udxit0zi,so1zjmfk,6,1,1,9.1,0,0.875,-0.27,,,,,7.68,AMT
3713,udxit0zi,2e4amtny,6,2,1,9.0,0,0.99,-0.02,,,,,7.12,AMT
3714,udxit0zi,so1zjmfk,6,1,2,9.1,0,0.99,-0.02,,,,,7.68,AMT
3715,udxit0zi,2e4amtny,6,2,2,9.0,0,0.99,-0.02,,,,,7.12,AMT
3716,udxit0zi,so1zjmfk,6,1,3,8.2,1,0.99,-0.01,,,,,7.68,AMT
3717,udxit0zi,2e4amtny,6,2,3,8.3,1,0.99,-0.01,,,,,7.12,AMT
3718,udxit0zi,so1zjmfk,6,1,4,8.2,1,0.99,-0.01,,,,,7.68,AMT
3719,udxit0zi,2e4amtny,6,2,4,8.3,1,0.99,-0.01,,,,,7.12,AMT
3720,udxit0zi,so1zjmfk,6,1,5,8.0,1,0.99,-0.01,,,,,7.68,AMT
3721,udxit0zi,2e4amtny,6,2,5,8.1,1,0.99,-0.01,,,,,7.12,AMT
3722,udxit0zi,so1zjmfk,6,1,6,8.0,1,0.99,-0.01,,,,,7.68,AMT
3723,udxit0zi,2e4amtny,6,2,6,8.1,1,0.99,-0.01,,,,,7.12,AMT
3724,udxit0zi,so1zjmfk,6,1,7,8.4,1,0.99,-0.01,,,,,7.68,AMT
3725,udxit0zi,2e4amtny,6,2,7,8.3,1,0.99,-0.01,,,,,7.12,AMT
3726,udxit0zi,so1zjmfk,6,1,8,8.3,1,0.99,-0.01,,,,,7.68,AMT
3727,udxit0zi,2e4amtny,6,2,8,8.4,1,0.99,-0.01,,,,,7.12,AMT
3728,udxit0zi,so1zjmfk,6,1,9,8.5,1,0.625,-1.96,,,,,7.68,AMT
3729,udxit0zi,2e4amtny,6,2,9,9.0,0,0.75,-2.77,,,,,7.12,AMT
3730,udxit0zi,so1zjmfk,6,1,10,8.2,1,0.99,-0.01,It was easy to figure out until I got the 8:50 time. I chose to go to the canteen knowing that it was 50/50 whether they would have gotten there in time to go to the canteen or net. Because of that I said I was uncertain for that round trying to mitigate the loss if we did not choose the same action.,1.0,8.5,,7.68,AMT
3731,udxit0zi,2e4amtny,6,2,10,8.3,1,0.99,-0.01,"At 9am or later, go to the office, else canteen.  The only question was the certainty level at and around 9:00.",1.0,8.5,,7.12,AMT
3732,udxit0zi,9rc5j31y,7,1,1,8.2,0,0.99,-0.02,,,,,0.0,AMT
3733,udxit0zi,xssuhmz8,7,2,1,8.3,0,0.875,-0.27,,,,,3.720000000000001,AMT
3734,udxit0zi,9rc5j31y,7,1,2,8.3,1,0.99,-0.01,,,,,0.0,AMT
3735,udxit0zi,xssuhmz8,7,2,2,8.2,1,0.625,-0.47,,,,,3.720000000000001,AMT
3736,udxit0zi,9rc5j31y,7,1,3,8.4,1,0.99,-9.21,,,,,0.0,AMT
3737,udxit0zi,xssuhmz8,7,2,3,8.3,0,0.75,-2.77,,,,,3.720000000000001,AMT
3738,udxit0zi,9rc5j31y,7,1,4,8.3,0,0.75,-2.77,try to keep penalty low,1.0,8.2,1.0,0.0,AMT
3739,udxit0zi,xssuhmz8,7,2,4,8.4,1,0.75,-2.77,"I didn't, I was not sure what the other person was doing at all.",1.0,8.5,3.0,3.720000000000001,AMT
3740,udxit0zi,k1zonq7w,8,1,1,8.3,1,0.75,-0.29,,,,,4.34,AMT
3741,udxit0zi,famh3nm1,8,2,1,8.2,1,0.99,-0.01,,,,,0.0,AMT
3742,udxit0zi,k1zonq7w,8,1,2,9.0,0,0.99,-0.02,,,,,4.34,AMT
3743,udxit0zi,famh3nm1,8,2,2,9.1,0,0.99,-0.02,,,,,0.0,AMT
3744,udxit0zi,k1zonq7w,8,1,3,8.4,1,0.625,-0.47,,,,,4.34,AMT
3745,udxit0zi,famh3nm1,8,2,3,8.3,1,0.875,-0.13,,,,,0.0,AMT
3746,udxit0zi,k1zonq7w,8,1,4,8.2,1,0.875,-0.13,,,,,4.34,AMT
3747,udxit0zi,famh3nm1,8,2,4,8.3,1,0.99,-0.01,,,,,0.0,AMT
3748,udxit0zi,k1zonq7w,8,1,5,9.1,0,0.99,-0.02,,,,,4.34,AMT
3749,udxit0zi,famh3nm1,8,2,5,9.0,0,0.99,-0.02,,,,,0.0,AMT
3750,udxit0zi,k1zonq7w,8,1,6,8.4,1,0.75,-2.77,,,,,4.34,AMT
3751,udxit0zi,famh3nm1,8,2,6,8.5,0,0.99,-9.21,,,,,0.0,AMT
3752,udxit0zi,k1zonq7w,8,1,7,8.4,1,0.625,-1.96,"If I got there relatively early (8:40am or before) I was fairly sure I should go to the canteen, but if I got there at 9am (or once even 9:10am) I was sure I should go right to the office.",1.0,8.3,2.0,4.34,AMT
3753,udxit0zi,famh3nm1,8,2,7,8.5,0,0.99,-9.21,"If it were suppose to be ten till 9:00 am I would go to the office. At 9;00 am go to the office, anytime before that at the Canteen.",1.0,8.4,2.0,0.0,AMT
3754,udxit0zi,lw5n4cu4,9,1,1,9.0,0,0.75,-0.58,,,,,3.75,AMT
3755,udxit0zi,28sm36z8,9,2,1,8.5,0,0.75,-0.58,,,,,0.0,AMT
3756,udxit0zi,lw5n4cu4,9,1,2,9.1,1,0.75,-2.77,,,,,3.75,AMT
3757,udxit0zi,28sm36z8,9,2,2,9.0,0,0.99,-9.21,,,,,0.0,AMT
3758,udxit0zi,lw5n4cu4,9,1,3,9.0,0,0.625,-0.94,,,,,3.75,AMT
3759,udxit0zi,28sm36z8,9,2,3,9.1,0,0.99,-0.02,,,,,0.0,AMT
3760,udxit0zi,lw5n4cu4,9,1,4,8.3,0,0.625,-1.96,I went with what I felt the other person would do,2.0,6.0,3.0,3.75,AMT
3761,udxit0zi,28sm36z8,9,2,4,8.4,1,0.99,-9.21,"I went based on the times I *should* go to the office, but apparently my partner had no idea what to do and didn't read anything. Very frustrating.",1.0,8.4,2.0,0.0,AMT
3762,udxit0zi,ikk27s4c,10,1,1,9.1,1,0.625,-1.96,,,,,0.0,AMT
3763,udxit0zi,f4ysyt0j,10,2,1,9.0,0,0.875,-4.16,,,,,0.0,AMT
3764,udxit0zi,ikk27s4c,10,1,2,8.2,1,0.625,-0.47,,,,,0.0,AMT
3765,udxit0zi,f4ysyt0j,10,2,2,8.1,1,0.99,-0.01,,,,,0.0,AMT
3766,udxit0zi,ikk27s4c,10,1,3,9.0,1,0.99,-9.21,No special stratergy.,1.0,8.3,1.0,0.0,AMT
3767,udxit0zi,f4ysyt0j,10,2,3,8.5,1,0.99,-9.21,I tried to base my answers on the time that I arrived at work.,1.0,8.3,3.0,0.0,AMT
3768,udxit0zi,xbo4c2zc,11,1,1,8.1,1,0.99,-0.01,,,,,0.0,AMT
3769,udxit0zi,xichpd3g,11,2,1,8.2,1,0.5,-0.69,,,,,0.0,AMT
3770,udxit0zi,xbo4c2zc,11,1,2,8.5,1,0.625,-1.96,,,,,0.0,AMT
3771,udxit0zi,xichpd3g,11,2,2,9.0,0,0.99,-9.21,,,,,0.0,AMT
3772,udxit0zi,xbo4c2zc,11,1,3,8.1,1,0.99,-9.21,I went to the canteen when there was a lot of time left,1.0,8.4,2.0,0.0,AMT
3773,udxit0zi,xichpd3g,11,2,3,8.2,0,0.99,-9.21,I did not understand it or how the other person played the second round. It kind of made me hate the other person. I thought they would say the same as me and I don't understand why they didn't. It feels wrong.,1.0,8.5,3.0,0.0,AMT
3774,udxit0zi,so8jar7m,12,1,1,9.0,0,0.75,-2.77,,,,,4.33,AMT
3775,udxit0zi,82jvglwc,12,2,1,8.5,1,0.99,-9.21,,,,,0.0,AMT
3776,udxit0zi,so8jar7m,12,1,2,8.5,0,0.625,-0.94,,,,,4.33,AMT
3777,udxit0zi,82jvglwc,12,2,2,8.4,0,0.99,-0.02,,,,,0.0,AMT
3778,udxit0zi,so8jar7m,12,1,3,9.1,1,0.625,-1.96,"I didn't use a particular strategy, I just read the rules and instructions of the game and tried to come up with my best estimate.",3.0,8.5,3.0,4.33,AMT
3779,udxit0zi,82jvglwc,12,2,3,9.0,0,0.625,-1.96,I just assumed the other person was just like me and tried to minimize loss,1.0,8.3,1.0,0.0,AMT
3780,udxit0zi,41zq2w8e,13,1,1,8.4,1,0.99,-0.01,,,,,4.380000000000001,AMT
3781,udxit0zi,9306je8b,13,2,1,8.3,1,0.99,-0.01,,,,,0.0,AMT
3782,udxit0zi,41zq2w8e,13,1,2,8.2,1,0.99,-0.01,,,,,4.380000000000001,AMT
3783,udxit0zi,9306je8b,13,2,2,8.1,1,0.99,-0.01,,,,,0.0,AMT
3784,udxit0zi,41zq2w8e,13,1,3,8.5,0,0.5,-1.39,,,,,4.380000000000001,AMT
3785,udxit0zi,9306je8b,13,2,3,9.0,0,0.99,-0.02,,,,,0.0,AMT
3786,udxit0zi,41zq2w8e,13,1,4,8.2,1,0.99,-0.01,,,,,4.380000000000001,AMT
3787,udxit0zi,9306je8b,13,2,4,8.3,1,0.99,-0.01,,,,,0.0,AMT
3788,udxit0zi,41zq2w8e,13,1,5,8.2,1,0.99,-0.01,,,,,4.380000000000001,AMT
3789,udxit0zi,9306je8b,13,2,5,8.1,1,0.875,-0.13,,,,,0.0,AMT
3790,udxit0zi,41zq2w8e,13,1,6,8.4,1,0.99,-0.01,,,,,4.380000000000001,AMT
3791,udxit0zi,9306je8b,13,2,6,8.3,1,0.99,-0.01,,,,,0.0,AMT
3792,udxit0zi,41zq2w8e,13,1,7,8.5,0,0.75,-2.77,,,,,4.380000000000001,AMT
3793,udxit0zi,9306je8b,13,2,7,8.4,1,0.99,-9.21,,,,,0.0,AMT
3794,udxit0zi,41zq2w8e,13,1,8,8.0,1,0.99,-0.01,,,,,4.380000000000001,AMT
3795,udxit0zi,9306je8b,13,2,8,8.1,1,0.99,-0.01,,,,,0.0,AMT
3796,udxit0zi,41zq2w8e,13,1,9,8.3,1,0.99,-0.01,,,,,4.380000000000001,AMT
3797,udxit0zi,9306je8b,13,2,9,8.2,1,0.99,-0.01,,,,,0.0,AMT
3798,udxit0zi,41zq2w8e,13,1,10,8.5,0,0.5,-1.39,"I tried to play it safe. It's obvious to go the canteen anytime before 8:40, but when 8:50 comes up it's a gamble. I messed up by assuming my partner would agree once, but after that I played it safe so I would lose less.",1.0,8.4,2.0,4.380000000000001,AMT
3799,udxit0zi,9306je8b,13,2,10,8.4,1,0.99,-9.21,I chose canteen when I thought that there was a good chance that my partner would go to the canteen as well.,1.0,8.5,2.0,0.0,AMT
3800,udxit0zi,4ptuvpvg,14,1,1,8.3,1,0.99,-0.01,,,,,9.88,AMT
3801,udxit0zi,ikw8x1y0,14,2,1,8.4,1,0.75,-0.29,,,,,8.98,AMT
3802,udxit0zi,4ptuvpvg,14,1,2,8.1,1,0.99,-0.01,,,,,9.88,AMT
3803,udxit0zi,ikw8x1y0,14,2,2,8.2,1,0.99,-0.01,,,,,8.98,AMT
3804,udxit0zi,4ptuvpvg,14,1,3,8.3,1,0.99,-0.01,,,,,9.88,AMT
3805,udxit0zi,ikw8x1y0,14,2,3,8.2,1,0.99,-0.01,,,,,8.98,AMT
3806,udxit0zi,4ptuvpvg,14,1,4,8.3,1,0.99,-0.01,,,,,9.88,AMT
3807,udxit0zi,ikw8x1y0,14,2,4,8.4,1,0.875,-0.13,,,,,8.98,AMT
3808,udxit0zi,4ptuvpvg,14,1,5,8.0,1,0.99,-0.01,,,,,9.88,AMT
3809,udxit0zi,ikw8x1y0,14,2,5,8.1,1,0.99,-0.01,,,,,8.98,AMT
3810,udxit0zi,4ptuvpvg,14,1,6,9.0,0,0.99,-0.02,,,,,9.88,AMT
3811,udxit0zi,ikw8x1y0,14,2,6,8.5,0,0.875,-0.27,,,,,8.98,AMT
3812,udxit0zi,4ptuvpvg,14,1,7,8.1,1,0.99,-0.01,,,,,9.88,AMT
3813,udxit0zi,ikw8x1y0,14,2,7,8.2,1,0.99,-0.01,,,,,8.98,AMT
3814,udxit0zi,4ptuvpvg,14,1,8,8.4,1,0.99,-0.01,,,,,9.88,AMT
3815,udxit0zi,ikw8x1y0,14,2,8,8.3,1,0.99,-0.01,,,,,8.98,AMT
3816,udxit0zi,4ptuvpvg,14,1,9,8.2,1,0.99,-0.01,,,,,9.88,AMT
3817,udxit0zi,ikw8x1y0,14,2,9,8.1,1,0.99,-0.01,,,,,8.98,AMT
3818,udxit0zi,4ptuvpvg,14,1,10,9.0,0,0.99,-0.02,I tried to look at the time mostly.,2.0,8.5,,9.88,AMT
3819,udxit0zi,ikw8x1y0,14,2,10,8.5,0,0.875,-0.27,I tried to make my judgement based off my arrival time and whether or not my colleague would have enough time as well.,1.0,8.4,,8.98,AMT
3820,udxit0zi,6xbvcy7i,15,1,1,8.3,1,0.99,-0.01,,,,,0.6400000000000006,AMT
3821,udxit0zi,uy7it7py,15,2,1,8.2,1,0.875,-0.13,,,,,5.570000000000001,AMT
3822,udxit0zi,6xbvcy7i,15,1,2,8.4,1,0.99,-0.01,,,,,0.6400000000000006,AMT
3823,udxit0zi,uy7it7py,15,2,2,8.3,1,0.99,-0.01,,,,,5.570000000000001,AMT
3824,udxit0zi,6xbvcy7i,15,1,3,9.0,0,0.99,-0.02,,,,,0.6400000000000006,AMT
3825,udxit0zi,uy7it7py,15,2,3,9.1,0,0.99,-0.02,,,,,5.570000000000001,AMT
3826,udxit0zi,6xbvcy7i,15,1,4,9.1,0,0.99,-0.02,,,,,0.6400000000000006,AMT
3827,udxit0zi,uy7it7py,15,2,4,9.0,0,0.99,-0.02,,,,,5.570000000000001,AMT
3828,udxit0zi,6xbvcy7i,15,1,5,8.0,1,0.99,-0.01,,,,,0.6400000000000006,AMT
3829,udxit0zi,uy7it7py,15,2,5,8.1,1,0.99,-0.01,,,,,5.570000000000001,AMT
3830,udxit0zi,6xbvcy7i,15,1,6,9.1,0,0.99,-0.02,,,,,0.6400000000000006,AMT
3831,udxit0zi,uy7it7py,15,2,6,9.0,0,0.99,-0.02,,,,,5.570000000000001,AMT
3832,udxit0zi,6xbvcy7i,15,1,7,9.1,0,0.99,-0.02,,,,,0.6400000000000006,AMT
3833,udxit0zi,uy7it7py,15,2,7,9.0,0,0.99,-0.02,,,,,5.570000000000001,AMT
3834,udxit0zi,6xbvcy7i,15,1,8,8.4,1,0.99,-9.21,,,,,0.6400000000000006,AMT
3835,udxit0zi,uy7it7py,15,2,8,8.5,0,0.875,-4.16,,,,,5.570000000000001,AMT
3836,udxit0zi,6xbvcy7i,15,1,9,9.1,0,0.99,-0.02,,,,,0.6400000000000006,AMT
3837,udxit0zi,uy7it7py,15,2,9,9.0,0,0.99,-0.02,,,,,5.570000000000001,AMT
3838,udxit0zi,6xbvcy7i,15,1,10,9.1,0,0.99,-0.02,"Common sense, at least I thought :(",1.0,8.4,,0.6400000000000006,AMT
3839,udxit0zi,uy7it7py,15,2,10,9.0,0,0.99,-0.02,"I paid very close attention to the time I got to the office, and tried to decide if my friend would have time to join me in the canteen.",1.0,8.4,,5.570000000000001,AMT
3840,udxit0zi,qvrxyjin,16,1,1,8.2,1,0.99,-0.01,,,,,8.48,AMT
3841,udxit0zi,rllkippk,16,2,1,8.3,1,0.875,-0.13,,,,,8.58,AMT
3842,udxit0zi,qvrxyjin,16,1,2,9.1,0,0.99,-0.02,,,,,8.48,AMT
3843,udxit0zi,rllkippk,16,2,2,9.0,0,0.99,-0.02,,,,,8.58,AMT
3844,udxit0zi,qvrxyjin,16,1,3,9.1,0,0.99,-0.02,,,,,8.48,AMT
3845,udxit0zi,rllkippk,16,2,3,9.0,0,0.875,-0.27,,,,,8.58,AMT
3846,udxit0zi,qvrxyjin,16,1,4,9.0,0,0.5,-1.39,,,,,8.48,AMT
3847,udxit0zi,rllkippk,16,2,4,9.1,0,0.875,-0.27,,,,,8.58,AMT
3848,udxit0zi,qvrxyjin,16,1,5,8.3,1,0.99,-0.01,,,,,8.48,AMT
3849,udxit0zi,rllkippk,16,2,5,8.4,1,0.75,-0.29,,,,,8.58,AMT
3850,udxit0zi,qvrxyjin,16,1,6,8.1,1,0.99,-0.01,,,,,8.48,AMT
3851,udxit0zi,rllkippk,16,2,6,8.0,1,0.875,-0.13,,,,,8.58,AMT
3852,udxit0zi,qvrxyjin,16,1,7,9.1,0,0.99,-0.02,,,,,8.48,AMT
3853,udxit0zi,rllkippk,16,2,7,9.0,0,0.99,-0.02,,,,,8.58,AMT
3854,udxit0zi,qvrxyjin,16,1,8,8.2,1,0.99,-0.01,,,,,8.48,AMT
3855,udxit0zi,rllkippk,16,2,8,8.3,1,0.99,-0.01,,,,,8.58,AMT
3856,udxit0zi,qvrxyjin,16,1,9,8.3,1,0.99,-0.01,,,,,8.48,AMT
3857,udxit0zi,rllkippk,16,2,9,8.2,1,0.99,-0.01,,,,,8.58,AMT
3858,udxit0zi,qvrxyjin,16,1,10,9.1,0,0.99,-0.02,"If it was early, go to canteen, if it was 9 or later, go to office.",1.0,8.5,,8.48,AMT
3859,udxit0zi,rllkippk,16,2,10,9.0,0,0.875,-0.27,I only considered the time I arrived to work,1.0,8.4,,8.58,AMT
3860,udxit0zi,olr7mye6,17,1,1,8.1,1,0.99,-0.01,,,,,0.1199999999999992,AMT
3861,udxit0zi,mfh2at34,17,2,1,8.0,1,0.875,-0.13,,,,,5.080000000000001,AMT
